index,tweet,clean_tweet,topic,negative,neutral,positive
741969,"@ChuckNut no, I don't even have a YouTube account. ","@user no, I don't even have a YouTube account. ",6,0.3484325,0.54997617,0.101591356
1232996,ahh i love monday morning status meetings &amp; gettin more projects  busy = happy,ahh i love monday morning status meetings &amp; gettin more projects  busy = happy,5,0.0019953456,0.011147111,0.9868575
1318124,@Schofe You should have saved some of your hair for a comp on our site hehe ;) Win @Schofe's hair would have sounded good ,@user You should have saved some of your hair for a comp on our site hehe ;) Win @user's hair would have sounded good ,3,0.00357132,0.0883491,0.9080796
997823,@victorbarry Happy Birthday! Hope you have a good 'un ,@user Happy Birthday! Hope you have a good 'un ,2,0.0014817504,0.010109971,0.9884083
269452,Where did the weekend go?!   Getting ready for work.,Where did the weekend go?!   Getting ready for work.,5,0.19424948,0.673953,0.1317976
1051068,@bekahpretzel  &lt;333 picture with it!!!,@user  &lt;333 picture with it!!!,7,0.0016684945,0.1338452,0.8644863
486041,@crdbl u no likey?  thats how my hair is ,@user u no likey?  thats how my hair is ,3,0.14019504,0.7696518,0.090153195
271964,confesses that she doesn't know how to cook  http://plurk.com/p/xm2i1,confesses that she doesn't know how to cook  http,0,0.7610787,0.22794001,0.010981348
840686,@lmpotter You take very good pictures. ,@user You take very good pictures. ,7,0.0032896337,0.03919753,0.95751274
792506,Those days are gone...yes they are.   â« http://blip.fm/~8urqz,Those days are gone...yes they are.   â« http,0,0.23438172,0.52703774,0.23858044
339418,the lack of leadership brings to chaos  http://plurk.com/p/y36eb,the lack of leadership brings to chaos  http,0,0.85216486,0.14073703,0.0070982226
294490,@degavabu  watch some obese dancing men vids on youtube and smile again,@user  watch some obese dancing men vids on youtube and smile again,6,0.039035257,0.39931816,0.56164664
1177026,@FUCKCITY happy birthday ,@user happy birthday ,2,0.0021279454,0.025190268,0.9726818
1139452,http://twitpic.com/6b3zh - Brightening up the dinner table! ,http - Brightening up the dinner table! ,0,0.001998589,0.09982871,0.89817274
956576,"@andyclemmensen you'd look more like an overgrown baby  Or. Grow a forked tail and a couple of horns, the red pitchfork will complete it.","@user you'd look more like an overgrown baby  Or. Grow a forked tail and a couple of horns, the red pitchfork will complete it.",3,0.44707987,0.48332864,0.06959136
210080,"Rainy and cold day here in Buenos Aires  , and I still without voice...","Rainy and cold day here in Buenos Aires  , and I still without voice...",4,0.70070344,0.274747,0.024549536
1143,Can't sleep. Need to talk to someone. ,Can't sleep. Need to talk to someone. ,1,0.54605997,0.40951023,0.044429865
1591300,I'm on mobile trying out!  - http://tweet.sg,I'm on mobile trying out!  - http,0,0.009681209,0.48392758,0.5063912
94366,@cassieventura I'm sorry but I really don't like your new hair. ,@user I'm sorry but I really don't like your new hair. ,3,0.9624451,0.03390642,0.0036484827
781681,feels Scared for no reason  http://plurk.com/p/13sccb,feels Scared for no reason  http,0,0.81526524,0.16989598,0.014838852
558607,Its raining and I have to go out at lunchtime ,Its raining and I have to go out at lunchtime ,4,0.33881027,0.56357133,0.09761845
576535,wishes it was Friday already! Its been a long week ,wishes it was Friday already! Its been a long week ,5,0.20562337,0.3947524,0.39962423
1136583,@Hatz94 hey I checked out your youtube videos and you're voice is nice  working on a new video soon?,@user hey I checked out your youtube videos and you're voice is nice  working on a new video soon?,6,0.0011534723,0.019458327,0.9793883
542455,I can't even fucking brush my hair    ,I can't even fucking brush my hair    ,3,0.97387195,0.022725867,0.0034023155
269874,says another late late lunch for me  http://plurk.com/p/xlf64,says another late late lunch for me  http,0,0.22211184,0.6764529,0.10143523
198978,Tomorrow is my sister's birthday. All her bull people friends are going to be there. ,Tomorrow is my sister's birthday. All her bull people friends are going to be there. ,2,0.008203628,0.3082558,0.68354076
904874,Again.. check out http://www.myspace.com/therealfunkymonkey  ....these guys rock this one too  ? http://blip.fm/~5jkbc,Again.. check out http  ....these guys rock this one too  ? http,0,0.003617119,0.088129,0.9082537
623092,"It's been a long day at work, and my hair is a mess. i don't think Cute Coworker Guy is interested. ","It's been a long day at work, and my hair is a mess. i don't think Cute Coworker Guy is interested. ",3,0.9340076,0.058422845,0.0075695356
782957,I had the most disrupted sleep due to worrying about results tommorow ,I had the most disrupted sleep due to worrying about results tommorow ,1,0.8907203,0.099292494,0.009987172
68498,@freezii i will never be ready hahah.. but its something i have to do  but its okey my hair will grow in no time.,@user i will never be ready hahah.. but its something i have to do  but its okey my hair will grow in no time.,3,0.13407713,0.5033959,0.3625269
1077104,"@gimp01 I know right! It's amazing, you should youtube it ","@user I know right! It's amazing, you should youtube it ",6,0.002677628,0.020755902,0.9765665
144060,"rain rain go away, you just ruined my hiking day ","rain rain go away, you just ruined my hiking day ",4,0.8977037,0.08571755,0.016578827
1343714,http://twitpic.com/6nlm3 - Can you do it! ,http - Can you do it! ,0,0.020317042,0.2638089,0.71587396
749403,It's sleepy time..have 2 wake up early to work  Sleep well my sweet P!nk! xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxo,It's sleepy time..have 2 wake up early to work  Sleep well my sweet P!nk! xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxo,1,0.010182301,0.16077814,0.82903945
954585,making money  http://durrrrland.blogspot.com/,making money  http,0,0.12968932,0.68662596,0.1836847
1200226,@TheRealLuis one i wrote and post in YouTube ,@user one i wrote and post in YouTube ,6,0.03458627,0.84981966,0.11559419
876646,Happy birthday @jimrhoskins! ,Happy birthday @user! ,2,0.001445755,0.010974474,0.9875797
387838, a while weekend without a lie in. What have i done to deserve this?, a while weekend without a lie in. What have i done to deserve this?,5,0.6817963,0.2879035,0.030300168
1252058,says it really pays to wake up at 4:30 in the morning.  http://plurk.com/p/xq4ky,says it really pays to wake up at 4:30 in the morning.  http,1,0.016222129,0.33367714,0.65010077
741548,@rosemaryCNN As a parent it must be extremely hard for you to cover Neda's video.  I want to be a Mum someday that video hits home hard. ,@user As a parent it must be extremely hard for you to cover Neda's video.  I want to be a Mum someday that video hits home hard. ,6,0.5908163,0.33989227,0.069291465
377424,2 hours of sleep isn't good at all ,2 hours of sleep isn't good at all ,1,0.90984917,0.07889109,0.011259869
26623,@WhatthefckSousa hey! Just did my hair now I'm hungry. And then gotta go back to school   You?,@user hey! Just did my hair now I'm hungry. And then gotta go back to school   You?,3,0.3235119,0.58607024,0.090417884
600734,"@TrinaWright no picture! Am guessing you're mobile, will have to wait till you get to PC ","@user no picture! Am guessing you're mobile, will have to wait till you get to PC ",7,0.22214472,0.67284644,0.10500879
607708,@saraparker video project? cool! hope i can free up some time .. uber-busy ,@user video project? cool! hope i can free up some time .. uber-busy ,6,0.0036810366,0.044685274,0.95163363
450272,"update on vaseline-in-hair situation: tried cornstarch, clarifying shampoo, dandruff shampoo, baking soda w/ baby shampoo. still greasy ","update on vaseline-in-hair situation: tried cornstarch, clarifying shampoo, dandruff shampoo, baking soda w/ baby shampoo. still greasy ",3,0.596263,0.36445224,0.039284803
933518,"Wow, i am gross. Totally haven't washed my hair in 4 days. ","Wow, i am gross. Totally haven't washed my hair in 4 days. ",3,0.9690819,0.026861055,0.0040569077
1487490,"Wooh, birthday party! ","Wooh, birthday party! ",2,0.0038515653,0.109088145,0.88706034
1426556,http://bit.ly/qg85O  - my new haircut ,http  - my new haircut ,3,0.08560418,0.85768896,0.056706827
1266941,dont youtube my yahoo or else i will bing your google! ,dont youtube my yahoo or else i will bing your google! ,6,0.6965844,0.26909894,0.03431669
299073,youtube isn't working and hasn't been for a few hours ,youtube isn't working and hasn't been for a few hours ,6,0.91111827,0.08222532,0.0066564884
1259275,@ticia42 yeah i just didn't take any new photos. Maybe tomorrow ,@user yeah i just didn't take any new photos. Maybe tomorrow ,7,0.22600822,0.6963892,0.0776026
233392,hopes @elacy001 had a great 21st! way to go me! ,hopes @user had a great 21st! way to go me! ,2,0.0010457501,0.00900759,0.98994666
642850,I'm too tired to sleep. ,I'm too tired to sleep. ,1,0.8529687,0.12888984,0.018141424
1359956,"@lizzebelle  you too!  P.S. like the new pic!  And I saw your homegirl, @eventplanner this week.  She had only good things to say ","@user  you too!  P.S. like the new pic!  And I saw your homegirl, @user this week.  She had only good things to say ",7,0.0019671957,0.029874183,0.96815866
624752,When did Vimeo start sucking so badly? Failed uploads and conversions. total waste of time. Going to have to start using YouTube for HD ,When did Vimeo start sucking so badly? Failed uploads and conversions. total waste of time. Going to have to start using YouTube for HD ,6,0.9587431,0.036014017,0.0052429335
1308430,i bet a band is not gonna sing 'happy birthday' to you at their show  &amp;&amp; its acoustic too!,i bet a band is not gonna sing 'happy birthday' to you at their show  &amp;&amp; its acoustic too!,2,0.34346431,0.4569003,0.19963545
104434,is woke up late . ,is woke up late . ,1,0.2628891,0.67066574,0.06644524
1428227,@digitalLauraB Thanks!  Now if I can just figure out how to get the video to look as good on YouTube as it does on my computer! ,@user Thanks!  Now if I can just figure out how to get the video to look as good on YouTube as it does on my computer! ,6,0.017871754,0.11607136,0.8660568
1173365,Sacked off productivity for today  for this   http://skitch.com/t/113,Sacked off productivity for today  for this   http,0,0.56191576,0.39024976,0.04783457
1223271,@TheRealJordin Aw I just learned we have the same birthday ,@user Aw I just learned we have the same birthday ,2,0.015618966,0.46669242,0.5176886
1088562,off to the hairdressers ,off to the hairdressers ,3,0.1722215,0.7419952,0.08578312
278333,had a really fun weekend- too bad it's Monday ,had a really fun weekend- too bad it's Monday ,5,0.024426576,0.08183698,0.89373654
1352659,haven't done an update in agessss! how's everyone? i hate rain!  andd i've only got one more exam and my summer starts! ,haven't done an update in agessss! how's everyone? i hate rain!  andd i've only got one more exam and my summer starts! ,4,0.8333747,0.12748976,0.039135583
125992,  never get any photo comments on m space and more,  never get any photo comments on m space and more,7,0.64271677,0.33089104,0.026392251
493523,"I wish I could be there for your birthday party, but unfortunately I can't.  Happy birthday Jen! (@jd0123) &lt;3","I wish I could be there for your birthday party, but unfortunately I can't.  Happy birthday Jen! (@user) &lt;3",2,0.049022913,0.106201716,0.8447754
942814,@MsJBell Hey Jbell. I just did some Robstigating . There are new pics from his B-day Dinner. I post in today's chatter. ,@user Hey Jbell. I just did some Robstigating . There are new pics from his B-day Dinner. I post in today's chatter. ,7,0.00644978,0.75557953,0.2379707
1349137,"saw &quot;Singing in the Rain&quot; yesterday, it was so funny!! ","saw &quot;Singing in the Rain&quot; yesterday, it was so funny!! ",4,0.0015686236,0.018029928,0.9804015
739200,i can't believe is still raining ,i can't believe is still raining ,4,0.8335197,0.13914631,0.02733409
814534,"http://tiny.cc/OSXkw 44,253 views ","http 44,253 views ",0,0.081114,0.8197039,0.0991821
1303307,Cliff Blezinski just said I had the coolest hair ,Cliff Blezinski just said I had the coolest hair ,3,0.005761606,0.11316341,0.88107485
1088467,New chip stack  http://yfrog.com/0zlljj,New chip stack  http,0,0.016800947,0.8191831,0.16401584
813799,making cute hair clips ,making cute hair clips ,3,0.0053270394,0.20049144,0.7941815
301936,Has so much to do this week and I want to get my hair dyed ,Has so much to do this week and I want to get my hair dyed ,3,0.038496293,0.4949449,0.46655887
1416557,Hello Friends! It is SO COLD and wet here! YUCK! &lt;giggles&gt; But...we need the rain; SO in everything give thx 4 this is the will of GOD! ,Hello Friends! It is SO COLD and wet here! YUCK! &lt;giggles&gt; But...we need the rain; SO in everything give thx 4 this is the will of GOD! ,4,0.36457777,0.3923424,0.24307999
600533,"I'm glad it's raining today, it hides my tears ","I'm glad it's raining today, it hides my tears ",4,0.024744937,0.13303865,0.8422164
1344070,Yay!...Friday.........that means WEEKEND!!! ,Yay!...Friday.........that means WEEKEND!!! ,5,0.0026783533,0.04584683,0.95147485
1254389,this is pretty funny..i dont think i could do this but still sweet   http://www.meatspin.com,this is pretty funny..i dont think i could do this but still sweet   http,0,0.007929881,0.04539686,0.9466733
1267973,@leslielehner WOOO HOO!! Happy Birthday!!!!  @thepalmgifts,@user WOOO HOO!! Happy Birthday!!!!  @user,2,0.0012166295,0.0072452296,0.9915382
558891,@Kevinmcdaid can i have some of your blonde? My hairdresser cancelled on me today ,@user can i have some of your blonde? My hairdresser cancelled on me today ,3,0.67243934,0.30823106,0.019329628
1357166,@jonniemcfly and then we ccn find a mirror and we'll fix your hair ,@user and then we ccn find a mirror and we'll fix your hair ,3,0.09169571,0.7961292,0.112174965
110812,I'm at my mom's and I can't sleep!!! I dunno why ,I'm at my mom's and I can't sleep!!! I dunno why ,1,0.85888404,0.12030712,0.020808691
